"","Renditen"
"1192",-0.134632361320248
"1193",0.338324882556262
"1194",1.32568209685094
"1195",0.597766879240726
"1196",-0.557705909951793
"1197",0.689391618006182
"1198",1.53799511852709
"1199",-1.68645826071512
"1200",-0.433997736703338
"1201",1.18754041023759
"1202",-0.620863871480328
"1203",-0.159657536208045
"1204",-0.762583171006752
"1205",-0.650183060228493
"1206",0.137147128395071
"1207",-0.378753108801168
"1208",0.012977795434282
"1209",0.528635658999042
"1210",0.115425559607964
"1211",1.52189114168455
"1212",1.99738875213591
"1213",0.930173072461516
"1214",-1.0409557592771
"1215",1.58445017051345
"1216",2.10637667466609
"1217",-0.791133954151795
"1218",-2.7361408129783
"1219",-0.115414052606174
"1220",0.455851454883802
"1221",-1.26411376979533
"1222",-0.542532220370536
"1223",-2.14967608578882
"1224",0.0672424847793355
"1225",-0.207843030713656
"1226",-1.26495130959458
"1227",0.602797020051745
"1228",-0.662181548046926
"1229",-0.086273868904297
"1230",-1.19262894500523
"1231",-0.728727870468241
"1232",1.67037760763675
"1233",1.30308834942935
"1234",0.401501288554547
"1235",0.155987565093173
"1236",1.19481623601546
"1237",-1.39268266842064
"1238",-0.357061950154877
"1239",-0.102417232744115
"1240",-1.84506974180681
"1241",2.60245525769829
"1242",-0.572094806026638
"1243",-0.212063891397517
"1244",-0.13205382485896
"1245",0.418568281935532
"1246",-0.593155771932153
"1247",-0.303629102268494
"1248",0.585718127315684
"1249",1.39061785833875
"1250",-0.500825130530179
"1251",-1.34832114026023
"1252",1.29611351804188
"1253",0.356053591400253
"1254",0.362903173396274
"1255",-0.357163969372048
"1256",0.540069207573231
"1257",0.0651051949132106
"1258",-0.492676980611218
"1259",-0.91358589566432
"1260",-0.16637358789364
"1261",-0.0355251228876952
"1262",0.0496974566110768
"1263",1.18013211854288
"1264",-1.3254694989838
"1265",-0.520366683876366
"1266",0.44809957615122
"1267",4.64014720532709
"1268",0.447319430721583
"1269",-0.368384599502689
"1270",1.48002175840649
"1271",0.127273287950644
"1272",-0.76164442210222
"1273",-0.175448801271469
"1274",-0.361044176855537
"1275",0.726340737711072
"1276",-0.487300524198456
"1277",1.08651704515841
"1278",1.98043022155348
"1279",0.556266981031661
"1280",-0.240467782990966
"1281",-1.5085092157894
"1282",-0.270676362724187
"1283",1.86117957733526
"1284",-0.810079676613948
"1285",-1.58668201436089
"1286",0.858743542019571
"1287",0.780167897969206
"1288",0.33885807206862
"1289",-0.626335698232082
"1290",1.1674988138538
"1291",-0.821611386997313
"1292",0.563634002454841
"1293",2.08883405010701
"1294",-0.882167224740584
"1295",0.0152392910230734
"1296",-0.565732045321856
"1297",1.24306285127871
"1298",-0.599530665727467
"1299",0.0473324700725676
"1300",3.04512454092791
"1301",-1.64035749149647
"1302",-1.685518863544
"1303",0.111304151688501
"1304",-1.57884256555227
"1305",1.28250623206465
"1306",-2.05124909700739
"1307",-4.27387362538791
"1308",-0.0703847300812183
"1309",-0.434266869525916
"1310",0.631610488370823
"1311",0.588133190177495
"1312",-0.635307389702992
"1313",-0.163058548490885
"1314",-0.484575780336071
"1315",2.21089162651114
"1316",-0.311438341219005
"1317",-1.39481022305464
"1318",0.574009429702376
"1319",0.394913508652276
"1320",-0.141465929532258
"1321",-0.548933878840288
"1322",-1.95041157306493
"1323",1.17948246414868
"1324",-0.730628052608017
"1325",-0.250812918157385
"1326",-0.445074692168757
"1327",0.0979768407582206
"1328",-0.479625862645148
"1329",-1.05057186046467
"1330",0.999500232026974
"1331",-0.437894574543217
"1332",-0.0760708244706338
"1333",-0.519764116699774
"1334",0.956761403602039
"1335",-1.19135500885014
"1336",-0.382511025651505
"1337",-1.05317648693987
"1338",-1.02317823298139
"1339",-0.204809223376172
"1340",-0.683043246252901
"1341",-0.429255951750141
"1342",-3.17242459664713
"1343",0.0595229041708233
"1344",-0.814317561718681
"1345",-0.387627592562422
"1346",-1.15041188085074
"1347",1.08802736702507
"1348",2.43714174666432
"1349",0.250016045555746
"1350",1.83027383434768
"1351",-3.10182859777817
"1352",-2.28115391967223
"1353",0.697982836761024
"1354",1.00671786041271
"1355",-2.18048849508004
"1356",0.118151937823512
"1357",0.544707352678023
"1358",-0.75719046791986
"1359",-1.69950547420986
"1360",0.620525542512541
"1361",0.261250001022903
"1362",0.030126476347351
"1363",0.130009724301165
"1364",-0.0055917067406358
"1365",1.61907430171912
"1366",-0.750770773967779
"1367",-0.375729840788279
"1368",1.38392018752687
"1369",-0.0339857869179452
"1370",-0.0259468260054478
"1371",-0.882361512827816
"1372",-0.177076115347799
"1373",-0.154927057248384
"1374",0.41185239965502
"1375",-0.00802476562654448
"1376",-0.330863723860882
"1377",-1.49452230597536
"1378",-0.721069324203531
"1379",-0.566411665912529
"1380",0.827601956277907
"1381",0.460392864565369
"1382",0.312391295098222
"1383",0.953642049370892
"1384",-1.29676317897593
"1385",1.09296344704568
"1386",0.517659688238535
"1387",-0.174891594754805
"1388",1.08513703624312
"1389",-1.02716247877946
"1390",0.741642012048278
"1391",0.363819332328476
"1392",0.592123267552281
"1393",-0.56024234645684
"1394",2.12055208107729
"1395",-1.61803459383457
"1396",-0.252453419593211
"1397",-0.725802059560266
"1398",0.765009224960553
"1399",0.585510734770443
"1400",0.6515425283422
"1401",-0.616128793813482
"1402",0.598411316314363
"1403",0.434326068675107
"1404",0.982888079848108
"1405",-1.322998306348
"1406",0.643641708029594
"1407",-0.992206382809127
"1408",-0.437420628479919
"1409",0.364840330582028
"1410",1.2567166212582
"1411",-0.341533986017757
"1412",0.700992983286402
"1413",2.84141431435768
"1414",-1.2263108215548
"1415",0.28441490447204
"1416",1.71990111489752
"1417",-0.0966216017677397
"1418",0.104917624669251
"1419",1.06848420472131
"1420",-0.00720418584376341
"1421",-0.125058383228357
"1422",1.41354664669458
"1423",-0.043647541869981
"1424",-0.345358885279474
"1425",0.174582739872336
"1426",0.0216553497600293
"1427",1.11416737221678
"1428",0.320893959216646
"1429",0.543114170079934
"1430",-0.806614872697368
"1431",-1.1970449410392
"1432",1.07693582317486
"1433",-0.841699570941179
"1434",0.837597208875022
"1435",0.882173227425578
"1436",2.99409072497174
"1437",1.2327976753849
"1438",-0.359841936903454
"1439",-0.18274671923028
"1440",0.338477915482654
"1441",-0.901643595859505
"1442",0.721385553811349
"1443",1.19967408401095
"1444",-0.290899152809207
"1445",0.160230083964797
"1446",3.20791354047342
"1447",-1.21223816411954
"1448",-0.508389126982744
"1449",0.968605304633332
"1450",0.436758963491138
"1451",-0.443042869211851
"1452",0.218567485905055
"1453",2.37167169443457
"1454",1.66935375110545
"1455",-0.512851277740595
"1456",0.892835468699645
"1457",0.432708410262917
"1458",1.23873483847461
"1459",1.1274186093016
"1460",-1.86780417071302
"1461",-1.85002649637113
"1462",1.50933604969825
"1463",-1.16774909577084
"1464",1.06218296396176
"1465",0.617067500563039
"1466",-1.02291100315991
"1467",1.78419623399668
"1468",0.142190167125322
"1469",-0.391115665283541
"1470",-0.282241176586417
"1471",2.57127833709036
"1472",0.122950372391669
"1473",2.7068556172376
"1474",-1.49493287989727
"1475",-0.766409102330404
"1476",-0.0831762241820648
"1477",-0.862585890291814
"1478",-1.0126017692082
"1479",-0.616346203515557
"1480",-1.21508664927079
"1481",-0.355023476295657
"1482",-0.846691848398992
"1483",-0.010031969487767
"1484",0.597355003500168
"1485",1.15096810923849
"1486",0.24995261685955
"1487",0.580842841090004
"1488",0.190752338569485
"1489",-0.529474010507485
"1490",0.79965437257543
"1491",-1.114746579988
"1492",-0.029020889086963
"1493",-1.4401520966421
"1494",0.0956854868899924
"1495",0.973500305653844
"1496",-0.23418071759028
"1497",3.78929405140719
"1498",2.42922007833105
"1499",2.21441189664656
"1500",-0.651786690357062
"1501",0.338273859271526
"1502",-0.523359024152524
"1503",3.05765035552373
"1504",0.812858712766829
"1505",-0.160668659447456
"1506",0.0389957298846924
"1507",0.253014487650141
"1508",-0.654500737597754
"1509",-0.461179204987075
"1510",-0.0168536041867877
"1511",-0.361647101000076
"1512",-0.143960872762779
"1513",-1.4476700307611
"1514",0.517419613868719
"1515",0.699071915384308
"1516",1.27034758036759
"1517",-1.08849260281135
"1518",-1.31906837717521
"1519",-1.2536815770242
"1520",0.286388391846615
"1521",0.50251938553126
"1522",-0.935164396845259
"1523",0.665840190105976
"1524",0.362344165155969
"1525",-1.26929097942902
"1526",-0.493269299717461
"1527",3.00486256052578
"1528",1.47030671756399
"1529",-1.58225992511358
"1530",-0.481299176485901
"1531",1.64465112497497
"1532",0.193920814033039
"1533",-0.335755954367611
"1534",0.789457148621169
"1535",-1.09812391520192
"1536",-0.430145791327681
"1537",-1.24881831172955
"1538",0.487285436557204
"1539",0.0961819362022857
"1540",-0.124711211641512
"1541",0.78057210011822
"1542",0.365885652649673
"1543",0.318453004699518
"1544",1.97997237139986
"1545",-1.6937608796532
"1546",-2.30439892738846
"1547",-0.00617788186129691
"1548",0.80678865329606
"1549",2.32674944420951
"1550",0.2042156511019
"1551",0.499879186325862
"1552",-1.10507942086763
"1553",-0.149416589906716
"1554",1.76743568997127
"1555",-0.888201907401858
"1556",1.04880533269238
"1557",-0.934840060615792
"1558",0.476361161623388
"1559",0.533622427804407
"1560",0.879635563757016
"1561",0.626186323436021
"1562",-0.850774554850485
"1563",-0.500232297909362
"1564",0.786045285779033
"1565",0.996231772655232
"1566",1.63806764370629
"1567",-0.455339480810111
"1568",-1.11475426908249
"1569",0.184072378021751
"1570",0.408201823421921
"1571",1.85389012435753
"1572",-0.61634217916781
"1573",0.955180535013859
"1574",-0.0899912599515094
"1575",-1.13490735416369
"1576",0.25087764577387
"1577",0.42102198919833
"1578",-0.881223709429033
"1579",-0.471192586373698
"1580",0.102114946263416
"1581",0.56196147333675
"1582",0.474060900630652
"1583",0.976016001651486
"1584",-0.574715706979837
"1585",0.291774978574354
"1586",4.14798718768953
"1587",0.208067771848391
"1588",0.438150185397904
"1589",0.310559199665936
"1590",-0.517016539046339
"1591",0.910262692678408
"1592",1.58366764296031
"1593",-1.03022142274056
"1594",-0.368446178001394
"1595",-0.175415556200687
"1596",0.0298746121874994
"1597",0.682481587824747
"1598",0.595399896753741
"1599",1.42561789191424
"1600",0.248234267247992
"1601",0.691457467726588
"1602",1.25582028791096
"1603",0.716238006313298
"1604",-0.161560770480993
"1605",1.13668578763346
"1606",0.34768135790073
"1607",1.00025693259392
"1608",1.05530176273809
"1609",-0.927331034913686
"1610",-0.990968223689941
"1611",-0.129666515549232
"1612",-0.61581549215762
"1613",1.01919749347849
"1614",-0.488475291444796
"1615",0.110022968367558
"1616",0.333405093654258
"1617",-2.00738410623485
"1618",-1.1989325813268
"1619",0.361925922817461
"1620",0.484763815030497
"1621",-0.177544768697946
"1622",1.76087563083766
"1623",-0.289951955660454
"1624",-0.664067883550174
"1625",-0.853219711859806
"1626",0.0847745200045111
"1627",0.085876718686105
"1628",0.961738242671862
"1629",0.790910970767966
"1630",-0.0212606644059776
"1631",0.503416086955984
"1632",-0.197189416528718
"1633",-0.777365877986469
"1634",-1.32299042290146
"1635",-0.156872301544153
"1636",0.356598928712157
"1637",-0.629774103668219
"1638",0.96115540857419
"1639",-0.145909610798333
"1640",0.61615010753623
"1641",2.33435338908053
"1642",-0.696305265303658
"1643",-0.466097431961344
"1644",0.875755162852288
"1645",-1.22716696349578
"1646",0.0843891256478234
"1647",-0.365722537709321
"1648",-1.39062976713276
"1649",-0.0682975004999234
"1650",-0.791007960173431
"1651",0.812863424973254
"1652",-1.67871132416887
"1653",0.0715538545922471
"1654",-0.153243103529605
"1655",0.550880896135168
"1656",0.336763001926683
"1657",-0.157396725213513
"1658",-0.386065586466137
"1659",-0.449580173142565
"1660",-0.41043144457721
"1661",-0.380842086825908
"1662",0.144879397378745
"1663",-0.459244001700835
"1664",-0.479415602387175
"1665",0.394722373912351
"1666",0.383188621303457
"1667",0.574615804892702
"1668",0.419776281130756
"1669",-1.55499311441138
"1670",0.0788585443903905
"1671",0.662656188328129
"1672",-1.03993644067329
"1673",0.0777041004481088
"1674",-0.130518062990283
"1675",-1.24653592001681
"1676",-0.38557287768812
"1677",-1.45879629233239
"1678",-1.08844234279503
"1679",1.95482488918751
"1680",-1.12189664824359
"1681",-1.23357196344816
"1682",0.00681865406898514
"1683",0.249716026053552
"1684",0.0782023470832044
"1685",-0.247594013730243
"1686",-0.270740847861463
"1687",0.357548185701181
"1688",0.36234266735002
"1689",-0.908518366063068
"1690",-0.0693193534883825
"1691",-1.17070140031509
"1692",1.77203818654016
"1693",0.374048903685556
"1694",0.377194033304978
"1695",-2.02275964793395
"1696",-0.0130952582719058
"1697",-0.111582469536979
"1698",0.573033191303835
"1699",-1.01975156567623
"1700",-0.378713798045027
"1701",0.116149299840656
"1702",-0.177430329879634
"1703",-0.387349714629891
"1704",-0.473075368183359
"1705",-2.41114428246347
"1706",0.399304082479427
"1707",-0.46423695161404
"1708",0.243978501202456
"1709",-0.0346934526487978
"1710",2.70883277142941
"1711",-0.219145389724384
"1712",0.412137452548102
"1713",2.05811804843206
"1714",0.925951155993586
"1715",0.730246805782532
"1716",0.86833219074197
"1717",1.25094544823711
"1718",0.842747044788544
"1719",-0.3142385811536
"1720",0.32996858786518
"1721",0.597304336457753
"1722",2.52415107172254
"1723",0.645534761579953
"1724",-1.22838688601358
"1725",-0.400689216978296
"1726",0.754277581451287
"1727",-1.63907383883325
"1728",-0.919097247316639
"1729",0.579638314866309
"1730",0.463096484754923
"1731",-0.449375955096477
"1732",1.1855826895601
"1733",-2.20128862785354
"1734",-0.318240318222689
"1735",-0.228233870248236
"1736",-1.36523812731245
"1737",0.447525200294249
"1738",-0.485650924442492
"1739",0.150825689378005
"1740",-0.400580433347383
"1741",0.574571408613071
"1742",0.666932903797923
"1743",1.14462946095793
"1744",0.650320598214104
"1745",0.595341909700922
"1746",1.48669068722366
"1747",-0.323912269946751
"1748",1.77498949307193
"1749",-0.223184811635643
"1750",0.0836460781027403
"1751",-0.806730511792155
"1752",0.363131291253054
"1753",0.231191521500611
"1754",0.763678387513141
"1755",0.268562999267743
"1756",-0.512889534937591
"1757",0.452725877007092
"1758",-0.642712481751924
"1759",0.415378093754002
"1760",1.19449511029469
"1761",0.970231439888234
"1762",0.111602602054037
"1763",-2.05969249971442
"1764",0.652778675302835
"1765",2.58840662997949
"1766",-1.10405173919096
"1767",0.789082158188513
"1768",-0.599293936461307
"1769",-0.156236898171231
"1770",-0.189154870951742
"1771",0.43402555808248
"1772",0.108236917126126
"1773",-0.355983570089871
"1774",0.616999497340472
"1775",-0.44704136280591
"1776",2.11716800855005
"1777",-0.484085033215626
"1778",3.119737096526
"1779",0.025266940134905
"1780",-1.28726298648758
"1781",-0.400888470142869
"1782",0.13173538688373
"1783",0.187295392979686
"1784",-0.269453788221645
"1785",0.450411402214787
"1786",0.485886240773806
"1787",-0.693702575985541
"1788",-0.455026207036638
"1789",1.37268049638318
"1790",-0.568462987772453
"1791",-0.732388184988564
"1792",-0.000256164282690872
"1793",-0.0870364589694854
"1794",0.494469630797234
"1795",-0.14442563179014
"1796",-0.4853184903356
"1797",0.583472311440412
"1798",1.01911557099751
"1799",-0.63575399145974
"1800",-0.87223235582451
"1801",-0.853274602463963
"1802",1.36238727046802
"1803",0.232858166898885
"1804",0.610856988675862
"1805",1.32085847087752
"1806",0.270939453378633
"1807",-1.24679514270861
"1808",-0.695801579959816
"1809",3.32199206409901
"1810",1.19986657407829
"1811",-2.22306035999034
"1812",0.153799600219246
"1813",0.501483670169927
"1814",0.170277694601734
"1815",-0.433731865790419
"1816",0.0124578496168022
"1817",-0.586014174254251
"1818",1.43463557636215
"1819",0.546590391066128
"1820",-0.970952809422537
"1821",1.91124733905359
"1822",-1.21821596446926
"1823",-0.252479786161707
"1824",0.265757244400411
"1825",-0.339605283276518
"1826",-0.908868050325872
"1827",1.07629830277078
"1828",0.19420888992637
"1829",1.031374259586
"1830",-0.929086965617684
"1831",1.42019835249302
"1832",-0.856433571200776
"1833",-0.0685716102941456
"1834",-0.752362652587388
"1835",0.33699838319205
"1836",0.445620248963097
"1837",-0.500771685302432
"1838",0.255189942928355
"1839",0.948673749656462
"1840",-0.00298558496003827
"1841",0.0299108296263407
"1842",-0.475303658652588
"1843",-0.567113488882906
"1844",-2.45891800089819
"1845",-0.897170963641978
"1846",1.10444466811089
"1847",-1.02854139390533
"1848",-2.45837846802674
"1849",0.48394388686758
"1850",-0.898727492557852
"1851",-0.449242177381602
"1852",-0.914374762600955
"1853",-0.241667414882038
"1854",0.518484352211626
"1855",1.74088890202407
"1856",-1.51294888441051
"1857",1.24097949398591
"1858",1.32469342080763
"1859",-1.22051739260245
"1860",-0.176832592067635
"1861",-0.0301894904325465
"1862",0.946489791983495
"1863",-0.191064795402355
"1864",0.919264810533113
"1865",-1.82212682170426
"1866",1.2732279329694
"1867",-0.480516263412395
"1868",0.779489391188548
"1869",-0.305350955718872
"1870",2.32544191061134
"1871",-1.39400747724301
"1872",-0.699449495609984
"1873",0.23006428082473
"1874",-1.70064350787981
"1875",1.50011061288901
"1876",-0.0948428723361335
"1877",-1.16845754476898
"1878",0.214854013458024
"1879",-0.360079682211185
"1880",-1.27935872224114
"1881",-1.24863862149768
"1882",-0.201363535194323
"1883",0.479096183333755
"1884",-0.319574039380066
"1885",0.128499508380485
"1886",-0.0388264083501657
"1887",-0.597125329384841
"1888",-0.199902625946684
"1889",1.49970442477805
"1890",-0.87764563765262
"1891",1.12735361062553
"1892",0.1711543796459
"1893",2.39075926280151
"1894",-0.614959151072988
"1895",-0.73994490711795
"1896",0.0642087183979647
"1897",0.536914424419412
"1898",-0.181835016083534
"1899",-2.27843533382865
"1900",1.34954763995785
"1901",-0.249762293786002
"1902",1.35266636437279
"1903",-0.118458236537925
"1904",0.718538758849477
"1905",2.18027010636771
"1906",0.162777176725195
"1907",-0.370873874391193
"1908",-0.166843439862627
"1909",-0.175430846855677
"1910",0.202357623871128
"1911",-0.487373734507822
"1912",-0.943342525610083
"1913",0.177574459913154
"1914",-0.10536543622305
"1915",-0.158336566750268
"1916",-1.20559213359677
"1917",-2.70830072928478
"1918",1.3875342684842
"1919",1.23433792501343
"1920",-2.31032718141413
"1921",0.834422677080285
"1922",0.15830976554724
"1923",-0.789860948425196
"1924",0.7039176553982
"1925",0.615173616797608
"1926",-1.42199574413297
"1927",-0.654615511860265
"1928",0.458987593252284
"1929",-1.2626216656286
"1930",0.927673719430413
"1931",-0.555182626902846
"1932",0.26712661719316
"1933",-0.616315987235514
"1934",1.15324833740078
"1935",0.530244297766848
"1936",1.19682629824004
"1937",-0.433017564589448
"1938",-0.482557967580944
"1939",-0.506994570374294
"1940",0.019876548130133
"1941",1.2852632551679
"1942",-0.0256372928770444
"1943",-1.44239533847737
"1944",-0.6023861614497
"1945",-0.212677032292551
"1946",-0.500040584651777
"1947",-0.187913080620699
"1948",-0.0507425843096921
"1949",0.601049849760559
"1950",-0.72948224163168
"1951",0.599633625669222
"1952",1.73702354919131
"1953",-0.0554276897024928
"1954",-0.0079449414608816
"1955",0.973630770859617
"1956",0.773871960404372
"1957",-1.50361810755235
"1958",-1.24196298118655
"1959",1.10760505462567
"1960",2.52571568793149
"1961",-0.948976538916836
"1962",2.1747854256844
"1963",0.126930342709851
"1964",0.268532137705693
"1965",-0.175046175226339
"1966",-0.0894756805750346
"1967",1.22378702253664
"1968",0.0919540977013296
"1969",0.608149266939112
"1970",-1.69346472492396
"1971",-0.000745841829950448
"1972",0.208634955617438
"1973",-0.278097752345002
"1974",-1.92857942870188
"1975",1.24628447705323
"1976",1.24231036292807
"1977",0.127337589689796
"1978",1.13351143488348
"1979",-0.61572344386813
"1980",-0.183628444398092
"1981",1.03222447539649
"1982",0.0610951234318016
"1983",1.59463441651899
"1984",0.00260769531153373
"1985",-0.223324585211238
"1986",0.441558693298955
"1987",0.575512630726133
"1988",0.0445290520291061
"1989",0.706281177970488
"1990",0.471350582109339
"1991",-0.834846572326204
"1992",-0.925049288136893
"1993",1.51113867345994
"1994",0.196965568657624
"1995",-0.310658536001782
"1996",0.788210531657628
"1997",-1.74861460781639
"1998",1.77246043189322
"1999",1.49212966919927
"2000",0.172363433086869
"2001",1.35871146858525
"2002",-2.43877476460557
"2003",-0.420409532942065
"2004",-2.43376004806539
"2005",-0.0800615674899341
"2006",1.01456706723518
"2007",-0.995638743547505
"2008",-0.485642733511963
"2009",-0.564432433675241
"2010",2.98507045160935
"2011",0.427675549929674
"2012",1.03206112894403
"2013",0.325967521568953
"2014",1.60310307480266
"2015",-0.324648908615986
"2016",0.013376719088722
"2017",0.130167687356234
"2018",0.699378318942288
"2019",0.387512114987077
"2020",1.00470370088543
"2021",-0.361382949575532
"2022",0.622365177123602
"2023",2.6571093165925
"2024",1.80064934553486
"2025",1.72550641479301
"2026",-1.3771171038433
"2027",-1.41642272517326
"2028",-0.0660837436060406
"2029",1.19200971439078
"2030",0.296778889110546
"2031",-0.795563244235633
"2032",-1.26880101567822
"2033",0.517936572764819
"2034",-0.429577734196455
"2035",0.40033963209053
"2036",-0.223417577568388
"2037",-1.24113790909467
"2038",0.445226961435481
"2039",-1.13940066623786
"2040",-0.302548100792362
"2041",-0.0275798417224881
"2042",2.02161063087454
"2043",-0.113169427078632
"2044",0.801272444920816
"2045",-0.000774901376649101
"2046",1.97432469355625
"2047",-0.566517518978259
"2048",1.0587904198494
"2049",1.18670008552984
"2050",-1.51808453164802
"2051",-0.304075073903187
"2052",-1.03825671673847
"2053",1.87845645502019
"2054",1.01050516544245
"2055",-0.780185867932151
"2056",-2.04692068633175
"2057",2.21374232568603
"2058",-0.567971825754254
"2059",-0.230941545253764
"2060",0.0415092608386939
"2061",-0.425197738103114
"2062",1.457541533478
"2063",0.888402937410261
"2064",0.620739317833075
"2065",-1.51864922895101
"2066",-0.814806782747802
"2067",1.38582334450051
"2068",-1.33333227236432
"2069",-0.282704063316749
"2070",-0.0576031498191657
"2071",-1.54361318092381
"2072",1.32599243452106
"2073",0.755441089029033
"2074",-1.21758707414205
"2075",-1.2657790318407
"2076",-1.46307286335258
"2077",1.20891104133716
"2078",-2.68029293341429
"2079",-0.284002696802383
"2080",-2.62671643854411
"2081",-0.68566742217252
"2082",1.69141430362618
"2083",-0.627049852599491
"2084",0.0044665403798251
"2085",1.12240080611026
"2086",-0.503252578194268
"2087",-1.37117706328891
"2088",1.20287183983796
"2089",-0.52975594207024
"2090",0.496963260382097
"2091",-1.04922817973258
"2092",0.816398578836964
"2093",1.87328946105267
"2094",0.438323472684265
"2095",-0.323064279367659
"2096",-0.11585257583779
"2097",0.0762277650352637
"2098",-0.225454232416178
"2099",-1.05953192547963
"2100",0.903644680832912
"2101",-1.54323902090527
"2102",0.0624992453442285
"2103",0.235013936600176
"2104",0.17543171210606
"2105",-1.89430050556566
"2106",-0.0394335861956049
"2107",-0.583549246508038
"2108",-0.363123993282629
"2109",0.289413842430205
"2110",-1.32885703171784
"2111",-2.20146336199969
"2112",-0.667680956094916
"2113",-1.59295914496095
"2114",-0.786100415914975
"2115",-0.196214031586999
"2116",0.945123204336405
"2117",-0.40801386334548
"2118",0.218151697978474
"2119",1.53614290781061
"2120",0.936299289276897
"2121",-0.168123942378577
"2122",-0.469506383399551
"2123",-1.56795174784236
"2124",1.13900210903326
"2125",0.251750348722523
"2126",-0.308354115762837
"2127",0.999703290711444
"2128",0.243232298851562
"2129",0.0121013041149945
"2130",1.23559078639429
"2131",-0.897285765659804
"2132",-0.0533217973256846
"2133",1.65979209534768
"2134",0.386891615529563
"2135",0.171453102864974
"2136",0.402296582264793
"2137",0.232097168567396
"2138",0.997092216758383
"2139",-0.141505230713533
"2140",-0.527249934136454
"2141",0.590385579773532
"2142",-0.748729233848101
"2143",1.28661257153752
"2144",0.725544229315307
"2145",0.00305647696915266
"2146",0.733197811743411
"2147",1.06133563927928
"2148",0.496327453171858
"2149",-1.25720042373009
"2150",-0.428877720302876
"2151",-0.0388310228794352
"2152",2.22024424045059
"2153",0.644777015255936
"2154",0.0614113182398411
"2155",-0.0189979496681878
"2156",-0.347390935734663
"2157",1.09530725801656
"2158",-0.132568666578258
"2159",0.089346253796029
"2160",0.964561395334273
"2161",-0.751099163441989
"2162",1.209844601844
"2163",-0.143529435412018
"2164",1.76758849380713
"2165",-0.0615132534974325
"2166",0.669194510335931
"2167",1.14542840652871
"2168",1.65388589977296
"2169",0.973929316172899
"2170",-0.150086331942688
"2171",0.388260557847798
"2172",-0.824896984161804
"2173",0.00839274174599529
"2174",0.553006417353785
"2175",-0.772899366815991
"2176",-0.18784159873899
"2177",0.56806851378717
"2178",-0.563711638462498
"2179",0.710867764483747
"2180",0.0734302255992558
"2181",0.375212059661364
"2182",-0.745074119405985
"2183",-1.14440888049738
"2184",0.616262427380098
"2185",-0.212285076550669
"2186",-0.121617400005756
"2187",-0.846818152949462
"2188",0.247455022214931
"2189",-0.120212369658811
"2190",1.66032823426721
"2191",0.834157848603062
"2192",-0.0586810359835024
"2193",-0.483519812682619
"2194",0.401815043798481
"2195",-0.587811441765496
"2196",-0.896132576762697
"2197",0.0828847176132121
"2198",0.108767352177509
"2199",0.391645677015145
"2200",0.710185132253184
"2201",-0.469473170380678
"2202",0.407777074105736
"2203",0.661400146821738
"2204",0.313933530098374
"2205",0.475430088177928
"2206",-0.826396905095966
"2207",2.09573039942598
"2208",-0.924879112788871
"2209",-0.0152585915556142
"2210",0.522138338183832
"2211",1.61232277978108
"2212",0.605564342137813
"2213",0.695882450352225
"2214",-1.03473656668678
"2215",0.100491195525395
"2216",0.5129950665785
"2217",1.09398575627539
"2218",-1.15319048072118
"2219",0.511991913704553
"2220",-0.00213842180745105
"2221",-1.01386624891374
"2222",0.369064144575771
"2223",0.699415453369369
"2224",-0.0601336137976914
"2225",0.838848656756352
"2226",0.62900734464333
"2227",-0.726032312929017
"2228",-0.599170778289819
"2229",-0.128949746360022
"2230",1.77985651814201
"2231",0.0534010159428572
"2232",-2.28213951961281
"2233",-0.563526479341964
"2234",-1.74647750481451
"2235",1.59557814912537
"2236",-0.246116769208798
"2237",-0.769478039918212
"2238",0.618473302756156
"2239",0.314170004605101
"2240",-0.855881314440648
"2241",1.46873689591714
"2242",0.52995323474856
"2243",-0.286756553017517
"2244",-0.0188867080083554
"2245",-0.22835286303702
"2246",-1.24988402374763
"2247",0.106772026815038
"2248",-0.497207263613574
"2249",0.257985278588615
"2250",-1.14693103395764
"2251",1.60980329537622
"2252",-0.193079968333516
"2253",-0.998597430760192
"2254",-0.500777461058705
"2255",0.244401557427783
"2256",-0.805595189050109
"2257",-0.485214041968741
"2258",-2.65290577814724
"2259",1.3690188569696
"2260",-2.57704991532492
"2261",-0.457348680095718
"2262",-0.465927252889626
"2263",-0.0144150308351605
"2264",-0.750794930036579
"2265",-0.890937247113243
"2266",-0.677028214483642
"2267",-1.33370117184276
"2268",-1.44520882506739
"2269",-0.0903606567453677
"2270",-0.183286081003262
"2271",-1.20217692566312
"2272",-0.240276875529509
"2273",0.617013587689389
"2274",-0.929713853862336
"2275",1.40877601243242
"2276",-0.335534191440751
"2277",-0.691562892094067
"2278",1.93779046616151
"2279",0.35221746376686
"2280",0.160506176344327
"2281",-2.23813582563082
"2282",-0.0862399954036989
"2283",0.246759572400419
"2284",1.8161728174741
"2285",-2.56044530189747
"2286",1.88768470106769
"2287",-0.122368868931555
"2288",-0.617476746228241
"2289",-0.260490448155649
"2290",1.38854444397156
"2291",0.276986795756249
"2292",-0.869870622721039
"2293",1.74507920387155
"2294",-0.828114923098923
"2295",0.177523364650927
"2296",-0.888635511459656
"2297",0.67186801869721
"2298",-0.465396119679989
"2299",-2.70902553607992
"2300",0.549731036232197
"2301",-0.160653621428497
"2302",0.215017810033341
"2303",0.297183083893895
"2304",2.04507609786002
